title,singer,lyrics
가서 제자 삼으라,윤형주,"갈릴리 마을 그 숲속에서
주님 열한제자 다시 만나시사
마지막 그들에게 말씀하시기를
너희들은 가라 저 세상으로
가서 제자 삼으라 세상 많은 사람들을 
세상 모든 영혼이 네게 달렸나니
가서 제자 삼으라 나의 길을 가르치라
내가 너희와 항상 함께 하리라
(간주)
미루나무 우거진 숲속에서
주님 젊은 제자들 다시 부르시사
마지막 그들에게 부탁하시기를 
너희들은 가라 저 캠퍼스로
가서 제자 삼으라 세상 많은 사람들을
세상 모든 영혼이 너희에게 달렸나니
가서 제자 삼으라 나의 길을 가르치라
내가 너희와 항상 함께 하리라 "
슬픔 걱정 가득차고(갈보리),윤형주,
Jingle Bell Rock,윤형주,
두개의 작은 별,윤형주,"저 별은 나의 별 저 별은 너의 별
별빛이 물들은 밤같이 까만 눈동자
저 별은 나의 별 저 별은 너의 별
아침이슬 내릴때까지

별이 지면 꿈도 지고 슬픔만 남아요
창가에 피는 별들의 미소 
잊을수가 없어요

저 별은 나의 별 저 별은 너의 별
별빛이 물들은 밤같이 까만 눈동자
저 별은 나의 별 저 별은 너의 별
아침이슬 내릴 때까지

지난 겨울 눈내리던 창가에 앉아서
단둘이 나눈 영원한 약속
잊을 수가 없어요

저 별은 나의 별 저 별은 너의 별
별빛이 물들은 밤같이 까만 눈동자
저 별은 나의 별 저 별은 너의 별
아침이슬 내릴 때까지
라라라 랄랄라 ~ ~"
하늘위의 집,윤형주,
내주 하나님 넓고 큰 은혜는,윤형주,
꽃집의 아가씨,윤형주,
사랑스런 그대,윤형주,"사랑스런 그대 - 윤형주
``
자 이제 안녕하며 돌아서야지
마치 아무 일도 없던 것처럼
자 이제 안녕하며 돌아서야지
하나도 슬프지 않은 것처럼
뛰어가지마 뛴다고 잊어지나
조용히 조용히 걸어가야 해
뛰어가지마 뛴다고 잊어지나
우리가 걷던 것처럼 걸어가야 해
아무 것도 모르는 사랑스런 그대
내 마음도 모르는 사랑스런 그대
아무 것도 모르는 사랑스런 그대
내 마음도 모르는 사랑스런 그대
간주중
자 이제 안녕하며 돌아서야지
마치 아무 일도 없던 것처럼
자 이제 안녕하며 돌아서야지
하나도 슬프지 않은 것처럼
뛰어가지마 뛴다고 잊어지나
조용히 조용히 걸어가야 해
뛰어가지마 뛴다고 잊어지나
우리가 걷던 것처럼 걸어가야 해
아무 것도 모르는 사랑스런 그대
내 마음도 모르는 사랑스런 그대
아무 것도 모르는 사랑스런 그대
내 마음도 모르는 사랑스런 그대
아무 것도 모르는 사랑스런 그대
내 마음도 모르는 사랑스런 그대"
주님이여 이 손을,윤형주,
우리의 이야기,윤형주,"웃음 짓는 커다란 두 눈동자 긴 머리에 말 없는 웃음이 
라일락꽃 향기 흩날리던 날 교정에서 우리는 만났소
(밤하늘에 별 만큼이나 수많았던 우리의 이야기들 
바람같이 간다고 해도 언제라도 난 안잊을테요)

비가 좋아 빗속을 거닐었고 눈이 좋아 눈길을 걸었오
사람없는 찻집에 마주앉아 밤늦도록 낙서도 했었오
밤하늘에 별 만큼이나 수많았던 우리의 이야기들 
바람같이 간다고 해도 언제라도 난 안잊을테요

부끄럼도 또 자랑거리들도 우리에겐 하나도 없다오
우리들이 말할 수 있는것은 마알간 마음 뿐이라고
밤하늘에 별 만큼이나 수많았던 우리의 이야기들 
바람같이 간다고 해도 언제라도 난 안잊을테요"
바보,윤형주,"오랫만에 그녀가 보내 온 짧다란 사연 하나 이젠 
다시 볼 수가 없어요 당신을 떠나 갑니다 설마 나를 
두고 갈까 다신 못 만날까 네가 그렇게도 좋아 이 
세상이 모두 네꺼 다 하더니 하고픈 말 아직도 
많은데 언제나 전해 줄까 바보 같이 눈물이 뺨 위로 
자꾸만 흘러 내리네 설마 나를 두고 갈까 다신 못 
만날까 네가 그렇게도 좋아 이 세상이 모두 네꺼다 
하더니 하고픈 말 아직도 많은데 언제나 전해 줄까 
바보 같이 눈물이 뺨 위로 자꾸만 흘러 내리네 
자꾸만 흘러 내리네 자꾸만 흘러 내리네"
주 예수 넓은 사랑,윤형주,"주 예수 넓은 사랑 그 크신 은혜를
나 힘써 전파함은 참기쁜 일일세
주 예수 복된 말씀 생명과 진리요
내 맘에 갈급함을 다 채워 주시네
옛부터 전한 말씀 주예수 크신 사랑
나 항상 전파하기 참 좋아하도다

이 말씀 전할 때에 내 맘이 기쁘고
그 말씀 전할 수록 새 기쁨 넘치네
구원의 복된 말씀 못 들은 사람이
세상에 많음으로 힘써서 전하세
옛부터 전한 말씀 주예수 크신 사랑
나 항상 전파하기 참 좋아하도다

이 말씀 들은 사람 또 듣기 원하고
목말라 사모하니 그 말씀 진리라
그 나라 영광중에 나 부를 새 노래
옛부터 좋아하던 이 말씀 뿐일세
옛부터 전한 말씀 주예수 크신 사랑
나 항상 전파하기 참 좋아하도다."
순례자의 노래,윤형주,"저 멀리 뵈는 나의 시온성
오 거룩한 곳 아버지 집
내 사모하는 집에 가고자 한 밤을 새웠네.
저 망망한 바다위에 이몸이 상할지라도
오늘은 이곳 내일은 저곳 주복음 전하리.

아득한 나의 갈길 다가고
저 동산에서 별이 질때
내 고생하는 모든 일들을 주께서 아시리.
빈들이나 사막에서 이몸이 곤할지라도
오 내주예수 날 사랑하사 날 지켜 주시리."
우리들의 이야기,윤형주,"웃음짓는 커다란 두 눈동자
긴 머리에 말 없는 웃음이
라일락 꽃 향기 흩날리던 날
교정에서 우리는 만났소

밤 하늘의 별 만큼이나
수 많았던 우리의 이야기들
바람같이 간다고 해도
언제라도 난 안잊을테요

비가 좋아 빗 속을 거닐었고
눈이 좋아 눈 길을 걸었소
사람 없는 찻집에 마주 앉아
밤 늦도록 낙서도 했었소

밤 하늘의 별 만큼이나 
수 많았던 우리의 이야기들
바람같이 간다고 해도
언제라도 난 안 잊을테요

언제라도 난 안 잊을테요
언제라도 난 안 잊을테요"
미운 사람,윤형주,"이제는 우리가 이별을 할 시간 아 미운 사람 그 
동안 우리는 사랑을 했는데 아 미운 사람 그렇게도 
다정했는데 그렇게도 행복했는데 우리 멀리 
헤어진다면 서러운 맘 어이 달래나 눈물을 감추려 
하늘을 봤는데 아 미운 사람 눈물을 감추려 고개를 
떨궈도 아 미운 사람 다시는 그 사람 생각을 않으리 
아 미운 사람 그러나 또다시 눈앞에 보이는 아 미운 
사람 그렇게도 다정했는데 그렇게도 행복했는데 
우리 멀리 헤어진다면 서러운 맘 어이 달래나 
눈물을 감추려 하늘을 봤는데 아 미운 사람 눈물을 
감추려 고개를 떨궈도 아 미운 사람 눈물을 감추려 
하늘을 봤는데 아 미운 사람"
즐거운 자전거 하이킹,윤형주,
즐거운 자전거 하이킹,윤형주,
라라라,윤형주,"라라라라라라~ 라라라라라라~

조개 껍질 묶어 그녀의 목에 걸고
물가에 마주앉아 밤새 속삭이네
저밀리 달 그림자 시원한 파도소리
여름밤은 깊어만 가고 잠은 오지않네

아침이 늦어져서 모두들 배고파도 함께 웃어가며
식사를 기다리네
반찬은 한 두가지 집 생각 나지만은
시큼한 김치만 있어줘도 내게는 진수성찬

밥이 새까맣게 타버려 못 먹어도
모기가 밤새 물어도 모두들 웃는 얼굴
암만 생각해도 집에는 가얄텐데
바다가 좋고 그녀가 있는데 어쩔 수가 없네"
별 헤는 밤,윤형주,"계절이 지나가는 하늘에는 
가을로 가득 차 있습니다.

나는 아무 걱정도 없이 
가을 속의 별들을 다 헤일 듯합니다.

가슴속에 하나 둘 새겨지는 별을
이제 다 못 헤는 것은
쉬이 아침이 오는 까닭이요,
내일 밤이 남은 까닭이요,
아직 나의 청춘이 다하지 않은 까닭입니다.

별 하나에 추억과
별 하나에 사랑과
별 하나에 쓸쓸함과
별 하나에 동경과

별 하나에 시와

별 하나에 어머니, 어머니,

   어머님, 나는 별 하나에 아름다운 말 한마디씩 불러 봅니다. 소학교 때 책상을 같이했던 아이들의 이름과, 패(佩), 경(鏡), 옥(玉) 이런 이국(異國) 소녀들의 이름과, 벌써 애기 어머니 된 계집애들의 이름과, 가난한 이웃 사람들의 이름과, 비둘기, 강아지, 토끼, 노새, 노루, 프랑시스 잠, 라이너 마리아 릴케, 이런 시인의 이름을 불러봅니다.

이네들은 너무나 멀리 있습니다.
별이 아슬히 멀듯이,

어머님,
그리고 당신은 멀리 북간도에 계십니다.

나는 무엇인지 그리워
이 많은 별빛이 내린 언덕 위에
내 이름자를 써보고,
흙으로 덮어 버리었습니다.

딴은 밤을 새워 우는 벌레는
부끄러운 이름을 슬퍼하는 까닭입니다.

그러나 겨울이 지나고 나의 볕에도 봄이 오면
무덤 위에 파란 잔디가 피어나듯이
내 이름자 묻힌 언덕 위에도
자랑처럼 풀이 무성할 게외다."
우리의 이야기,윤형주,"웃음 짓는 커다란 두 눈동자 긴 머리에 말 없는 웃음이 
라일락꽃 향기 흩날리던 날 교정에서 우리는 만났소
(밤하늘에 별 만큼이나 수많았던 우리의 이야기들 
바람같이 간다고 해도 언제라도 난 안잊을테요)

비가 좋아 빗속을 거닐었고 눈이 좋아 눈길을 걸었오
사람없는 찻집에 마주앉아 밤늦도록 낙서도 했었오
밤하늘에 별 만큼이나 수많았던 우리의 이야기들 
바람같이 간다고 해도 언제라도 난 안잊을테요

부끄럼도 또 자랑거리들도 우리에겐 하나도 없다오
우리들이 말할 수 있는것은 마알간 마음 뿐이라고
밤하늘에 별 만큼이나 수많았던 우리의 이야기들 
바람같이 간다고 해도 언제라도 난 안잊을테요"
서시,윤형주,"서시

            -하늘과 바람과 별과 시 (윤동주)

죽는 날까지 하늘을 우러러
한점 부끄럼이 없기를
잎새에 이는 바람에도
나는 괴로워했다.
별을 노래하는 마음으로
모든 죽어가는 것을 사랑해야지.
그리고 나한테 주어진 길을
걸어가야겠다.

오늘 밤에도 별이 바람에 스치운다."
우리들의 이야기,윤형주,
길가에 앉아서/화가났을까,윤형주,"길가에 앉아서화가났을까 - 윤형주
가방을 둘러맨 그 어께가 아름다워
옆모습 모면서 정신없이 걷는데
확짝핀 웃음이 내 발걸음 가벼웁게
온종일 걸어 다녀도 즐겁기만 하네
길가에 앉아서 얼굴 마주보면
지나가는 사람들 우릴 쳐다보네
랄 랄라 라랄라~ 랄랄 라랄라라~
랄랄라라 라랄라~ 랄랄 라랄라라~
간주중
손을 뿌리치면서 집에 가야겠다고
화를 발칵내며 뛰어가는 보습
이건 이런 것이고 저건 저런 것이다
암만 얘기해도 전혀 듣지 않네
정말 화가 났을까 정말 토라졌을까
밤새 잠못자고 끙끙 앓았는데
아마 풀어질거야 아마 돌아 설거야
밤새 잠못자고 나를 달래보내
길가에 앉아서 얼굴 마주보면
지나가는 사람들 우릴 쳐다보내
길가에 앉아서 얼굴 마주보면
지나가는 사람들 우릴 쳐다보내
랄 랄라 라랄라~ 랄랄 라랄라라~
랄랄라라 라랄라~ 랄랄 라랄라라~"
사랑,윤형주,"사랑 - 윤형주 & 둘다섯
사랑은 기다림 조용하게 오는 것 조용하게 가는 것
사랑은 눈송이 여름날의 빗방울 해가 나면 무지개
사랑은 나와 너 사랑은 너와 나
사랑은 망설임 웃음짓는 서글픔 웃음짓는 애닮음"
눈물의 참회록,윤형주,
두 개의 작은별,윤형주,"저 별은 나의 별 저 별은 너의 별
별빛이 물들은 밤같이 까만 눈동자
저 별은 나의 별 저 별은 너의 별
아침이슬 내릴때까지

별이 지면 꿈도 지고 슬픔만 남아요
창가에 피는 별들의 미소 
잊을수가 없어요

저 별은 나의 별 저 별은 너의 별
별빛이 물들은 밤같이 까만 눈동자
저 별은 나의 별 저 별은 너의 별
아침이슬 내릴 때까지

지난 겨울 눈내리던 창가에 앉아서
단둘이 나눈 영원한 약속
잊을 수가 없어요

저 별은 나의 별 저 별은 너의 별
별빛이 물들은 밤같이 까만 눈동자
저 별은 나의 별 저 별은 너의 별
아침이슬 내릴 때까지
라라라 랄랄라~ ~ ~"
바보,윤형주,"오랫만에 그녀가 보내 온 짧다란 사연 하나 이젠
다시 볼 수가 없어요 당신을 떠나 갑니다 설마 나를
두고 갈까 다신 못 만날까 네가 그렇게도 좋아 이
세상이 모두 네꺼 다 하더니 하고픈 말 아직도
많은데 언제나 전해 줄까 바보 같이 눈물이 뺨 위로
자꾸만 흘러 내리네 설마 나를 두고 갈까 다신 못
만날까 네가 그렇게도 좋아 이 세상이 모두 네꺼다
하더니 하고픈 말 아직도 많은데 언제나 전해 줄까
바보 같이 눈물이 뺨 위로 자꾸만 흘러 내리네
자꾸만 흘러 내리네 자꾸만 흘러 내리네"
행복한 마음,윤형주,"창문을 열어요 햇빛을 불러요 
방안 가득히 넘친 행복한 마음 
누구라도 모를거에요 
창문을 열어요 바람을 불러요 
방안 가득히 넘친 행복한 마음 
우린 오늘 만난답니다 
 
*그녀는 아주 예뻐요 
그녀를 보면 놀랄거에요 
그녀를 생각만 해도 맘이 기뻐요 
창문을 열어요 구름을 불러요 
방안 가득히 넘친 행복한 마음 
우린 오늘 만난답니다 
 
창문을 열어요 하늘을 불러요 
방안 가득히 넘친 행복한 마음 
누구라도 모를거에요 
창문을 열어요 새들을 불러요 
방안 가득히 넘친 행복한 마음 
우린 오늘 만난답니다 
 
*Repeat 
 
우린 오늘 만난답니다"
희망의 속삭임,윤형주,"거룩한 천사의 음성
내 귀를 두드리네
부드럽게 속삭이는
앞날의 그 언약을
어두운 밤지나가고 폭풍우 개면은
동녘엔 광명의 햇빛 눈부시게 비치네

 속        삭이는      앞날의       보금자리
(속삭이는     속삭이는   앞날의 보금자리)
 즐        거움이          눈앞에  어린
(즐거움이     즐거움이 눈앞에 어린다)

 속        삭이는      앞날의       보금자리
(속삭이는     속삭이는   앞날의 보금자리)
 즐        거움이          눈앞에  어린
(즐거움이     즐거움이 눈앞에 어린다)"
